CHEKLIST	NAME	LABEL	DESCRIPTION	MANDATORY	VALUE	UNIT	REGEX_VALUE
ERC000037	sample storage temperature	sample storage temperature	temperature at which sample was stored, e.g. -80	optional		°C	[+-]?(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000037	sample storage location	sample storage location	location at which sample was stored, usually name of a specific freezer/room	optional			
ERC000037	sampling time point	sampling time point		optional			
ERC000037	plant structure	plant structure	"name of plant structure that the sample was obtained from; for Plant Ontology (PO) terms see http://purl.bioontology.org/ontology/PO, e.g. petiole epidermis (PO_0000051); if an individual flower is sampled the sex of it can be recorded here"	mandatory			
ERC000037	plant developmental stage	plant developmental stage	"developmental stage at the time of sample collection; for Plant Ontology (PO) (v 20) terms, see http://purl.bioontology.org/ontology/PO, e.g. hypocotyl emergence stage (PO_0007043)"	mandatory			
ERC000037	sampled age	sampled age	"age of subject at the time of sample collection; relevant scale depends on species and study; e.g. 2 weeks old"	optional			
ERC000037	sample phenotype	sample phenotype	"phenotype of the plant from which the sample was obtained, such as colour of corolla, fruit diameter, circular leaf shape; Plant Trait Ontology (TO), Phenotypic Quality Ontology (PATO), or other ontology is recommended; e.g. stem epidermis colour (TO:1000018)"	optional			
ERC000037	sample health state	sample health state	health status of the subject at the time of sample collection	recommended	diseased@healthy		
ERC000037	sample disease status	sample disease status	"list of diseases with which the subject has been diagnosed at the time of sample collection; can include multiple diagnoses; the value of the field depends on subject; e.g. Charcoal rot (Macrophomina phaseolina), Late wilt (Cephalosporium maydis)"	recommended			
ERC000037	sample disease stage	sample disease stage	stage of the disease at the time of sample collection, e.g. inoculation, penetration, infection, growth and reproduction, dissemination of pathogen	optional			
ERC000037	sample wet mass	sample wet mass	"measurement of wet mass at the time of sample collection; e.g. 0.23 g"	optional			
ERC000037	sample dry mass	sample dry mass	"measurement of dry mass at the time of sample collection; e.g. 0.05g"	optional			
ERC000037	sample height	sample height	"height of subject at the time of sampling, if different from the length; e.g. 0.75m"	optional			
ERC000037	sample length	sample length	"length of subject at the time of sampling, if different from the height; e.g. 2m"	optional			
ERC000037	growth facility	growth facility	type of facility where the sampled plant was grown	recommended	experimental garden@field@glasshouse@growth chamber@open top chamber@other		
ERC000037	sample capture status	sample capture status	Reason for the sample collection.	optional	active surveillance in response to outbreak@active surveillance not initiated by an outbreak@farm sample@market sample@other@pet sample@zoo sample		
ERC000037	genotype	genotype	name or code for genotype of organism	optional			
ERC000037	genetic modification	genetic modification	A genetic modification of the genome of an organism which may occur naturally by spontaneous mutation, or be introduced by some experimental means. Examples of genetic modification include specification of a transgene or the gene knocked-out or details of transient transfection.	optional			
ERC000037	organism common name	organism common name	common name of the subject organism, e.g. maize	recommended			
ERC000037	subspecific genetic lineage rank	subspecific genetic lineage rank	"further information about the genetic distinctness of this lineage by recording additional information i.e. variety, cultivar, ecotype, inbred line,; it can also contain alternative taxonomic information"	recommended			
ERC000037	subspecific genetic lineage name	subspecific genetic lineage name	name of the infraspecific rank, e.g ecotype Col-0	recommended			
ERC000037	biological status	biological status	"the level of genome modification; controlled vocabulary: wild, natural, semi-natural, inbred line, breeder's line, hybrid, clonal selection, mutant"	optional			
ERC000037	organism phenotype	organism phenotype	"most relevant phenotypic traits of the subject; for Phenotypic quality Ontology (PATO) (v 2013-10-28) terms, please see http://purl.bioontology.org/ontology/PATO, e.g. bifurcated (PATO_0001784); terms from Trait Ontology (TO), Plant Ontology (PO) or Crop Ontology (CO) are also accepted; include name/method/scale for each trait; can include multiple traits"	optional			
ERC000037	ancestral data	ancestral data	information about either pedigree or other description of ancestral information (e.g. parental variety in case of mutant or selection), e.g. A/3*B (meaning [(A x B) x B] x B)	optional			
ERC000037	source material description	source material description	further information to clarify the nature of the specimen or population used that is not collected elsewhere, e.g. if source was derived from accessioned stock, describe how it links to the original material	optional			
ERC000037	biotic relationship	biotic relationship	"free text description of relationship(s) between the subject organism and other organism(s) it is associate with, e.g., parasite on species X; mutualist with species Y, the target organism is the subject of the relationship, and the other organism(s) is the object"	optional			
ERC000037	growth habit	growth habit	characteristic shape, appearance or growth form of a plant species	optional	erect@prostrate@semi-erect@spreading		
ERC000037	plant sex	plant sex	sex of the reproductive parts on the whole plant, e.g. pistilate, staminate, monoecieous, hermaphrodite	optional			
ERC000037	climate environment	climate environment	"treatment involving an exposure to a particular climate; can include multiple climates"	optional			
ERC000037	gaseous environment	gaseous environment	"use of conditions with differing gaseous environments; should include the name of gaseous compound, amount administered, treatment duration, interval and total experimental duration; can include multiple gaseous environment regimens"	optional			
ERC000037	seasonal environment	seasonal environment	treatment involving an exposure to a particular season (e.g. winter, summer, rabi, rainy etc.)	optional			
ERC000037	soil_taxonomic/FAO classification	soil_taxonomic/FAO classification	soil classification from the FAO World Reference Database for Soil Resources	recommended			
ERC000037	soil_taxonomic/local classification	soil_taxonomic/local classification	soil classification based on local soil classification system	optional			
ERC000037	soil_taxonomic/local classification method	soil_taxonomic/local classification method	reference or method used in determining the local soil classification	optional			
ERC000037	soil type	soil type	soil series name or other lower-level classification	optional	Acrisol@Albeluvisol@Alisol@Andosol@Anthrosol@Arenosol@Calcisol@Cambisol@Chernozem@Cryosol@Durisol@Ferralsol@Fluvisol@Gleysol@Gypsisol@Histosol@Kastanozem@Leptosol@Lixisol@Luvisol@Nitisol@Phaeozem@Planosol@Plinthosol@Podzol@Regosol@Solonchak@Solonetz@Stagnosol@Technosol@Umbrisol@Vertisol		
ERC000037	soil type method	soil type method	reference or method used in determining soil series name or other lower-level classification	optional			
ERC000037	drainage classification	drainage classification	drainage classification from a standard system such as the USDA system	optional	excessively drained@moderately well@poorly@somewhat poorly@very poorly@well		
ERC000037	texture	texture	"the relative proportion of different grain sizes of mineral particles in a soil, as described using a standard system; express as % sand (50 um to 2 mm), silt (2 um to 50 um), and clay (<2 um) with textural name (e.g., silty clay loam) optional."	optional		% sand/silt/clay	
ERC000037	texture method	texture method	reference or method used in determining soil texture	optional			
ERC000037	soil water content	soil water content	"water content measurement; e.g. 13.6%"	optional			
ERC000037	soil pH	soil pH	"pH measurement of the soil; e.g. 6.2"	recommended			
ERC000037	plant growth medium	plant growth medium	specification of the media for growing the plants or tissue cultured samples, e.g. soil, aeroponic, hydroponic, in vitro solid culture medium, in vitro liquid culture medium, recommended value is a specific value from EO:plant growth medium or other controlled vocabulary	mandatory			
ERC000037	rooting conditions	rooting conditions	relevant rooting conditions, such as field plot size, sowing density, container dimensions, number of plants per container	recommended			
ERC000037	culture rooting medium	culture rooting medium	"name or reference for the hydroponic or in vitro culture rooting medium, can be a name of a commonly used medium or reference to a specific medium; e.g. Murashige and Skoog medium, if the medium has not been formally published, use the rooting medium descriptors"	recommended			
ERC000037	rooting medium macronutrients	rooting medium macronutrients	"measurement of the culture rooting medium macronutrients (N,P, K, Ca, Mg, S); e.g. KH2PO4 (170mg/L)"	recommended			
ERC000037	rooting medium micronutrients	rooting medium micronutrients	"measurement of the culture rooting medium micronutrients (Fe, Mn, Zn, B, Cu, Mo); e.g. H3BO3 (6.2mg/L)"	recommended			
ERC000037	rooting medium organic supplements	rooting medium organic supplements	"organic supplements of the culture rooting medium, such as vitaimins, amino acids, organic acids, antibiotics activated charcoal; e.g. Nicotinic acid (0.5mg/L)"	recommended			
ERC000037	rooting medium carbon	rooting medium carbon	"source of organic carbon in the culture rooting medium; e.g. sucrose"	recommended			
ERC000037	rooting medium regulators	rooting medium regulators	"growth regulators in the culture rooting medium, such as cytokinins, auxins, gybberellins, abscisic acid; e.g. 0.5mg/L NAA"	recommended			
ERC000037	rooting medium solidifier	rooting medium solidifier	"specification of the solidifying agent in the culture rooting medium; e.g. agar"	recommended			
ERC000037	rooting medium pH	rooting medium pH	"pH measurement of the culture rooting medium; e.g. 5.5"	recommended			
ERC000037	air temperature regimen	air temperature regimen	"information about treatment involving an exposure to varying temperatures; should include the temperature, treatment duration, interval and total experimental duration; can include different temperature regimens"	recommended			
ERC000037	antibiotic regimen	antibiotic regimen	"information about treatment involving antibiotic administration; should include the name of antibiotic, amount administered, treatment duration, interval and total experimental duration; can include multiple antibiotic regimens"	optional			
ERC000037	chemical mutagen	chemical mutagen	"treatment involving use of mutagens; should include the name of mutagen, amount administered, treatment duration, interval and total experimental duration; can include multiple mutagen regimens"	optional			
ERC000037	fertilizer regimen	fertilizer regimen	"information about treatment involving the use of fertilizers; should include the name fertilizer, amount administered, treatment duration, interval and total experimental duration; can include multiple fertilizer regimens"	optional			
